Time,Lat,Lon,Alt,McIlwainL,MLT,kp,sig0,sig1,sig2,sig3,sig4,sig5
2015-11-17 13:35:46.560500,-24.49354413363314,-60.887432743544196,552.3961126318189,1.2404655950471832,9.867162108214858,7.0,12.04743561020564,13.83372061646901,14.28257945693087,11.712976418497078,9.451498667812908,4.9485547878118
2015-11-17 13:35:46.616750,-24.497264903433408,-60.88840026584512,552.4043985073282,1.2404995836839796,9.867092275250393,7.0,12.278875735473742,10.198577838953563,14.360628207700897,12.749718988895921,7.905681085829726,5.420659861461339
2015-11-17 13:35:46.766750,-24.50656551369032,-60.89081892029208,552.4251106373702,1.2405844913771695,9.866917710611254,7.0,10.624717436496958,8.910133969527537,10.190372008530431,8.645318782668603,4.512126578067706,7.159623518970301
2015-11-18 11:28:01.561250,65.64649068429313,-4.003458143048192,442.9332537718866,5.8644956966987785,13.11363131199871,23.0,11.987765120157377,7.407316793261422,3.346235090472854,-0.027021895525343585,1.8282155145537375,-0.2572459094444565
2015-11-18 11:28:06.005000,65.38088722029458,-4.284872778087447,442.93323733796325,5.755335587620822,13.078059850528723,23.0,11.91674696802316,4.678357477394213,2.274065612440525,1.0513758985259478,-0.875456892255898,0.22380483970506349
2015-11-18 11:28:07.261250,65.30543029489819,-4.363779302773764,442.93362094085205,5.7250265148372845,13.067957319880097,23.0,10.501736596654933,6.84533791931254,5.7618436682396,3.636993721549302,0.820593474981111,1.3053498398442507
2015-11-18 11:28:12.736250,64.977135879794,-4.701847653948789,442.93728497426474,5.5917330962029395,13.024769862369503,23.0,12.09174060025195,9.38574686174107,3.507074187807057,1.3467571922835322,-0.914865926655101,-0.34894269771598346
2015-11-18 11:28:12.773750,64.97443475026036,-4.704594437422202,442.93732855960235,5.590691794440412,13.024407365616778,23.0,10.56152595713287,7.888743418647443,5.425308000054281,0.6518976291320014,-0.2836580044362073,0.5012962809069184
2015-11-18 11:28:12.811250,64.97263377114938,-4.706425545064121,442.9373577418822,5.589997634838028,13.024165706233267,23.0,10.392718283901738,6.596259605938839,3.6860516179433316,0.27302115995987697,-0.2781602359506507,-0.33532466552664425
2015-12-12 17:36:58.994500,55.62409408058988,-98.51603595155757,553.2972522060538,5.976386125508104,10.554901361776327,23.0,12.05174213675367,8.755525497998995,4.714587800188999,0.3810003810005715,0.2771288963508957,-0.14572731804438
2015-12-12 17:36:59.088250,55.61867495070446,-98.51919289090438,553.3063695818774,5.973935141165334,10.555033357800923,23.0,10.642426228005013,6.376836993457885,3.0503173499572385,0.9643478125980257,2.506321400614605,-0.10911343991480625
2015-12-12 17:36:59.125750,55.61596536703562,-98.52077107565128,553.3109282070252,5.972710440942647,10.554968030000817,23.0,10.261676500368997,7.640462023064838,3.2590071619054846,5.083389927826361,0.7806319205404111,-0.13362521026197147
2015-12-12 17:37:02.219500,55.429881105182204,-98.62868629876175,553.6238476503314,5.8890661143610075,10.551295407139591,23.0,11.780363918499775,6.079841764044171,5.511099509214002,2.6403478014965125,1.3832371436693853,1.2607695615989805
2015-12-12 17:37:02.275750,55.4262667736599,-98.63077324637561,553.629922583016,5.887509506120214,10.551209267141283,23.0,10.094526097409755,5.479726203811823,5.16720047607493,2.3898634107159658,0.1386685185106252,-0.7894678299718331
2015-12-12 17:37:02.332000,55.42355631364346,-98.63233806396602,553.6344782241624,5.886342576560563,10.551144681450259,23.0,11.53604339313455,8.388603498074868,2.7727621416065587,3.11586451589044,1.807609484356734,1.24246704754411
2015-12-12 17:37:05.144500,55.253679942365366,-98.73002640911727,553.9198749048096,5.813830266789498,10.547906001055022,23.0,11.224147442031756,6.754388458704403,8.6171536024173,2.0598475566930152,1.6685758332122484,0.7089399992257568
2015-12-12 17:37:05.200750,55.25006455692908,-98.73209724217304,553.9259461661757,5.812299434415017,10.547820752047832,23.0,17.675061524097966,11.447784823410078,6.998517168497404,4.588754912153951,1.9776192003375521,0.7089399992257568
2016-01-20 19:43:32.876500,56.93088324277146,-121.61167974837008,618.3381500788789,5.396422040909101,10.414012308727298,47.0,10.397007801903165,5.47736732336175,4.554222439559306,-0.08158188965551118,-0.1667658435077356,-0.134413317386003
2016-01-20 19:43:33.614000,56.88787929219287,-121.63838412398763,618.2723787988085,5.377209407541205,10.41392345474588,47.0,10.314408905261434,6.739631882863085,3.0425087320370396,0.42401324748473734,0.7302967433402215,-0.11227087157117804
2016-01-20 19:43:33.689000,56.88316657849833,-121.64130709812889,618.2651683410131,5.3751067565071375,10.41388463519658,47.0,13.737996536305907,12.154096496881701,3.2898471937200457,0.4009707708239069,-0.17733114525805677,-0.11227087157117804
2016-01-20 19:43:33.751500,56.87963125934932,-121.64349936150393,618.259758945804,5.373529504584798,10.413855518476176,47.0,10.194797213029652,6.632522731909007,3.590973828533827,1.038182598125016,-0.17733114525805677,-0.11227087157117804
2016-01-20 19:43:40.664000,56.47228923268262,-121.89352829933341,617.6344673659208,5.191458505111893,10.412385113984445,47.0,11.364521048033502,9.720163795702744,5.479043582286812,0.8633300232337496,-0.20840523293994148,-0.07233642332556182
2016-01-20 19:43:40.726500,56.4681599774603,-121.89603719599836,617.6281083259553,5.189726468280881,10.412351598603982,47.0,19.97938308128512,19.401902232538024,13.643294056563624,0.8633300232337496,0.6854365268376293,-0.07233642332556182
2016-01-20 19:43:40.951500,56.45518336013943,-121.90391836399067,617.6081217176636,5.184291716646733,10.412246303902933,47.0,15.182311506694106,8.540764142458302,2.590640404747109,2.5428855518922933,-0.21349662311335996,-0.07813764348558107
